id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type,details,additionals,services,l4,l5,l6
958,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4147344587,-34.5882819535,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,89.64,89.64,,USD,,"Jerónimo Salguero Al 1800 - Departamento en Venta en Palermo, CABA de 89.64 m2 con 3 dormitorios, 2 baños, a .","Semipiso de 4 ambientes al frente, luminoso y en excelente estado.<br><br>Segundo piso por escalera y SIN EXPENSAS.<br><br>El departamento cuenta con living comedor, 3 dormitorios, baño completo con ventana al exterior, toilette, baulera dentro de la misma unidad y lavadero independiente con conexión para lavarropas.<br><br>Pisos flotantes en los ambientes y de baldosas en baños, cocina y lavadero.<br>Amplios placares.<br>Calefacción por estufa de tiro balanceado.<br>Terraza de uso común.<br>El edificio no cuenta con encargado permanente pero sí con servicio de limpieza 1 vez por semana.<br> <br>La ubicación es un plus ya que se encuentra a 1 cuadra de Av. Santa Fe y a 4 cuadras de Av. Coronel Díaz, próximo a Shopping Alto Palermo.<br><br>Medidas de los ambientes:<br><br>Living Comedor : 3,60 x 6,00 mts<br>Habitación 1: 2,97 x 2,28 mts<br>Habitación 2: 2,46 x 3.49 mts<br>Habitación 3: 3,55 x 3,55 mts<br>Cocina: 2,14 x 1,83 mts<br>Lavadero: 0,89 x 0,80 mts<br>Baño principal: 2,14 x 1,83 mts<br><br>Muy buen acceso a medios de transporte:<br><br>Colectivos: 12, 15, 29, 36, 39, 57, 64, 68, 92, 110, 111, 128, 141, 152, 160, 188, 194<br>Subte : Estaciones BULNES y SCALABRINI ORTIZ (Línea D) <br><br>Llamanos y coordinamos una visita, no te lo pierdas!! Para mudarse ya!!<br><br>Esta propiedad no es accesible para personas con movilidad reducida.<br><br><br><br><br><br>La intermediación y conclusión de las operaciónes se llevan a cabo por el corredor matriculado: Marina Carpanelli, CUIT nro.27-23326893-9, CPI 8207 y Juan Pablo Pignataro CMCPSI 6560 Guatemala 5901, Palermo - CABA.<br><br>Las fotos, descripciones y demás datos, son meramente descriptivos. Las medidas, porcentuales, superficies y designaciones exactas surgen del reglamento de copropiedad y administración, del plano de mensura y división del inmueble. El precio puede estar sujeto a modificaciones.",Departamento,Venta,"Superficie 89.64m2, Ambientes 4, Baños 2, Dormitorios 3, Toilette 1, Sup. Cubierta 89.64m2, Antigüedad62 años, Cantidad de pisos 2","Aire Acondicionado, Terraza","Gas, Luz",,,
959,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.3926061,-34.6098208,Argentina,Capital Federal,Monserrat,1.0,1.0,1.0,38.0,38.0,,USD,,"Riobamba Al 200 - Departamento en Venta en Monserrat, CABA de 38 m2 con 1 dormitorio, 1 baño, a .","EXCELENTE MONOAMBIENTE - FRENTE - MUY LUMINOSO - ORIENTACIÓN: NOROESTE - SUPERFICIE CUBIERTA: 35 m2 - SUP. SEMICUBIERTA: 3 m2 - SUPERFICIE TOTAL : 38 m2 - DETALLES DE LA UNIDAD: AMPLIO LIVING-COMEDOR / DORMITORIO – BALCÓN - HALL CON PLACARD - DORMITORIO CON AMPLIO PLACARD – CORTINA DE ENROLLAR – BAÑO COMPLETO - COCINA COMPLETA CON MUEBLES BAJO MESADA Y ALACENA REVESTIDOS EN MELAMINA - MESADA DE GRANITO - CALEFÓN - SERVICIOS INDIVIDUALES - PUERTAS DE MADERA – PISO DE PARQUET PULIDO Y PLASTIFICADO EN LIVING COMEDOR Y DORMITORIO –UBICACIÓN: A 1 DE AV. CALLAO – A 2 CUADRAS DE AV. RIVADAVIA – A 2 CUADRAS DEL SUBTE LINEA B ESTACIÓN CALLAO - A 2 CUADRAS DEL SUBTE LÍNEA A – ESTACIÓN CONGRESO – GASTOS: EXPENSAS $ 5.400.- ABL $ 570.- (Mensual) – AYSA $ 400 (Bimestral)–<br> <br><br>Inmobiliaria NARVAEZ<br><br>Av. Del Libertador 15.878, San Isidro, Buenos Aires, Argentina<br> / <br>@inmobiliarianarvaez<br> <br>CSI 4169 CUCICBA 6062",Departamento,Venta,"Superficie 38m2, Ambientes 1, Baños 1, Dormitorios 1, Sup. Cubierta 35m2, Antigüedad50 años, Cantidad de pisos 1","Aire Acondicionado, Aceptan Mascotas, Balcón","Gas, Luz",,,
960,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.3790216,-34.6252774,Argentina,Capital Federal,San Telmo,1.0,1.0,1.0,38.0,38.0,,USD,,"Irigoyen Al 1400 - Departamento en Venta en San Telmo, CABA de 38 m2 con 1 dormitorio, 1 baño, a .","Hermoso departamento Monoambiente , de 38 M2 contrafrente piso 12<br>9 de Julio Estudios 2 está ubicado en una zona estratégica de la Ciudad de Buenos Aires, en el barrio de San Telmo. En las inmediaciones de numerosos parques, universidades, restaurantes y locales de todo tipo que le dan vida y movimiento al barrio. <br>El proyecto cuenta con la mayor accesibilidad posible tanto para el automóvil como para el transporte público. <br>En relación a este último, se encuentra ubicado a 2 cuadras de la línea de subte C, a pasos del metrobus y de numerosas líneas de colectivo. <br>A pocas cuadras de la estación Constitución de trenes y a metros del acceso a la autopista. Sin dudas, este barrio es elegido tanto por el profesional como por el estudiante por su privilegiada ubicación. Se- encuentra en el corazón de la ciudad, en un lugar con accesibilidad, vistas abiertas y cerca de puntos de interés como Puerto Madero y el centro y sur de la Ciudad de Buenos Aires. <br><br>Terminaciones : <br> Pisos vinílicos <br>Carpinterías de aluminio. <br>Anafes eléctricos de primera marca <br>Muebles de cocina revestidos en melamina; Mesadas de granito en cocina y mármol en baño <br>Griferías y artefactos sanitarios de primera marca Doble vidriado hermético en todas las carpinterías <br> Hall de acceso de moderno diseño Aire acondicionado frío/calor instalado Laundry Agua caliente central. Solarium con ducha y parrilla SUM Cerradura electrónica en las entradas a los departamentos <br><br>No dudes en consultarnos ! Estamos para asesorarte . <br><br><br><br>Nota: La información gráfica y escrita contenida en el presente aviso es meramente a titulo estimativo y no forma parte de ningún tipo de documentación contractual. Las medidas y superficies definitivas surgirán del título de propiedad del inmueble referido. Asimismo los importes de tasas, servicios y expensas indicados están sujetos a verificación. El valor del inmueble indicado en el presente puede ser modificado sin previo aviso. Operación supeditada a que el propietario cumplimente con la Reg.2371 COTI<br><br>Nuestra publicaciones cuentan con una inversión , que nos permite figurar en mas de los 21 portales mas influyentes del mercado , destacando todas nuestras propiedades y haciendo seguimientos fijos de los precios de mercado , te presentamos un plan de venta , y te mantenemos informados con nuestros reportes quincenales . <br><br>© 2021 Coldwell Banker. Todos los derechos reservados. Coldwell Banker y los logotipos de Coldwell Banker son marcas de servicio de propiedad de Coldwell Banker Real Estate LLC. El sistema Coldwell Banker® está compuesto por oficinas propias de propiedad de una subsidiaria de Realogy Brokerage Group LLC y por oficinas adheridas al Sistema Coldwell Banker que son de propiedad y operación independientes. En cumplimiento con la normativa vigente, los asistentes NO ejercen el corretaje inmobiliario. La intermediación y conclusión de las operaciones inmobiliarias es desarrollada por Martilleros y Corredores Públicos. Esta Oficina Inmobiliaria se encuentra a cargo de Diego Pablo Novello , c.u.c.i.c.b.a. ,Matrícula 7245 adherido/a al Sistema Coldwell Banker Group Black . Av Libertador 7272 Núñez . <br>Nota: La información gráfica y escrita contenida en el presente aviso es meramente a título estimativo y no forma parte de ningún tipo de documentación contractual. Las medidas y superficies definitivas surgirán del título de propiedad del inmueble referido. Asimismo los importes de tasas, servicios y expensas indicados están sujetos a verificación. El valor del inmueble indicado en el presente puede ser modificado sin previo aviso. Operación supeditada a que el propietario cumplimente con la Reg .2371 COTI<br><br>Nuestra publicaciones cuentan con una inversión , que nos permite figurar en más de los 21 portales más influyentes del mercado , destacando todas nuestras propiedades y haciendo seguimientos fijos de los precios de mercado , te presentamos un plan de venta , y te mantenemos informados con nuestros reportes quincenales .",Departamento,Venta,"Superficie 38m2, Ambientes 1, Baños 1, Dormitorios 1, Sup. Cubierta 35m2","SUM, Laundry",,,,
961,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4335472,-34.5816987,Argentina,Capital Federal,Palermo,1.0,,1.0,35.7,35.7,,USD,,"Arevalo Al 1400 - Departamento en Venta en Palermo, CABA de 35.7 m2, 1 baño, a .",El emprendimiento Arévalo Estudios es un proyecto de 10 plantas con 90 unidades tipo estudio. Incluye exclusivos departamentos con patios en el primer piso y departamentos con amplias terrazas en el piso 9 que cuentan con parrillas. Las unidades se entregan con terminaciones de alta calidad que hacen de Arévalo Estudios un producto premium.<br><br>Anticipo 40% y Saldo en 10 Cuotas.,Departamento,Venta,"Superficie 35.7m2, Ambientes 1, Baños 1, Sup. Cubierta 31.5m2, Cantidad de pisos 10",Terraza,,,,
962,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.45673118209231,-34.626401642425506,Argentina,Capital Federal,Caballito,1.0,1.0,1.0,40.0,40.0,,USD,,"Boyaca 25 - Departamento en Venta en Caballito, CABA de 40 m2 con 1 dormitorio, 1 baño, a .","Excelente Ubicación sobre una avenida doble mano a 20 mts del cruce de las Avenidas Rivadavia y Carabobo, a 50 mts del SUBTE ""Linea A"" Estación CARABOBO, y de la estación del tren Sarmiento, con mas de 10 colectivos en la manzana. Zona con alto transito COMERCIAL, con las principales marcas a la redonda (Carrefour, Fravega, Garbarino, Musimundo, Mc Donalds, Indumentaria y Bancos)<br><br>Vivienda, Oficinas y Studios Apto Profesional. Con una destacada funcionalidad en todas sus unidades, estética en su diseño y una ubicación estratégica.<br><br>El edificio está conformado por PB y 10 pisos . Cuenta con 22 unidades ideales Oficinas/Studio/Consultorio y Vivienda.<br><br>Monoambiente al frente, dos ventanales, con balcón y vista abierta. La distribución permite generar una división y armar 2 cómodos ambientes reales, cada uno con su ventanal.<br><br>La unidad se entrega con <br>- muebles bajo mesada y alacenas<br>- Conexión Lavarropas<br>- Conexión Aire Acondicionado<br>- Conductos para Telefonía y Cable<br>- Portero Eléctrico con posibilidad de conectar Portero Visor<br><br><br><br>Al monto del alquiler, se le debe adicionar: expensas, ABL, Edesur, Cable, etc. Seguro de Hogar (Incendio y RC)<br>Las medidas valores e imágenes son aproximadas y a titulo informativo, los definitivos surgirán de la documentación correspondiente.<br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. URBANUZ Soluciones Inmobiliarias (Uriel Zafran Mat. 2622) actúa solamente en carácter de comercializadora de los inmuebles ofrecidos. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. <br>Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.<br>""Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes"".-",Departamento,Venta,"Superficie 40m2, Ambientes 1, Baños 1, Dormitorios 1, Sup. Cubierta 40m2, Antigüedad3 años, Cantidad de pisos 10",Balcón,"Gas, Luz",,,
963,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.495808343,-34.5763175002,Argentina,Capital Federal,Villa Urquiza,2.0,1.0,1.0,49.56,49.56,,USD,,"Dr. Pedro Ignacio Rivera Al 5700, Entre Aizpurua Y Ceretti - Departamento en Venta en Villa Urquiza, CABA de 49.56 m2 con 1 dormitorio, 1 baño, a .","BAJAS EXPENSAS, EXCELENTE UBICACIÓN CERCA DE LAS AV. CONGRESO, F. ROOSEVELT Y DE LOS CONSTITUYENTES<br>Dr. Pedro Ignacio Rivera al 5700, entre Aizpurua y Ceretti<br><br>Muy buena luminosidad y estado general. Cómodo living comedor con salida a balcón al frente. Hall de distribución con placard para ropa blanca. Dormitorio al frente. Cocina independiente con lavadero integrado (actualmente le realizó una abertura con el living). Baño completo con ventilación natural al aire luz del edificio. Cochera fija y cubierta. Bajas expensas!!!<br>AMENITIES: Terraza.<br>CARACTERISTICAS DEL EDIFICIO: Sólo personal de limpieza, son 6° pisos con tres unidades en cada uno.<br><br>IMPORTANTE: ESTOS PRECIOS ESTAN A SUJETOS A APROBACION DEL PROPIETARIO<br><br>TASAMOS TU PROPIEDAD EN EL DIA<br>Contamos con profesionales especialmente entrenados para tasar el valor real de los inmuebles y establecer los criterios adecuados para la cotización del mismo, respetando el patrimonio del cliente que nos confía su propiedad. <br>MATRICULA CUCICBA 3512",Departamento,Venta,"Superficie 49.56m2, Ambientes 2, Baños 1, Cocheras 1, Dormitorios 1, Sup. Cubierta 42.92m2, Antigüedad4 años, Cantidad de pisos 8","Balcón, Terraza","Gas, Luz",,,
964,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4253374,-34.5805608,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,32.0,32.0,,USD,,"Güemes Al 4800 - Departamento en Venta en Palermo, CABA de 32 m2 con 1 dormitorio, 1 baño, a .","Dos ambientes en la mejor zona de Palermo con luz natural en todos sus ambientes y balcón. <br><br>A cuadras del Distrito Arcos, Plaza Italia y el jardin Botanico. Muy bien conectado. <br><br>Entrada al living-comedor conectado al balcón. Cuarto aparte con abundante espacio de guardado. Baño completo y cocina separada. <br><br>Veni a conocerlo! escribime por Whatsapp. <br><br>La intermediación y conclusión de las operaciónes se llevan a cabo por el corredor matriculado: Marina Carpanelli, CUIT nro.27-23326893-9, CPI 8207 y Juan Pablo Pignataro CMCPSI 6560 Guatemala 5901, Palermo - CABA.<br><br>Las fotos, descripciones y demás datos, son meramente descriptivos. Las medidas, porcentuales, superficies y designaciones exactas surgen del reglamento de copropiedad y administración, del plano de mensura y división del inmueble. El precio puede estar sujeto a modificaciones.",Departamento,Venta,"Superficie 32m2, Ambientes 2, Baños 1, Dormitorios 1, Sup. Cubierta 32m2, Antigüedad28 años","Aceptan Mascotas, Balcón","Gas, Luz",,,
965,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.411521673,-34.6117663798,Argentina,Capital Federal,Almagro,2.0,1.0,1.0,52.0,52.0,,USD,,"Av. Hipolito Yrigoyen 3100 - Departamento en Venta en Almagro, CABA de 52 m2 con 1 dormitorio, 1 baño, a .","Unidad en muy buen estado de conservacion,. al frente con salida a balcón. cómodas dimensiones. Living comedor, dormitorio con placard, cocina y baño completo, lavadero independiente. EDIFICIO APTO PROFESIONAL. Ubicado a una cuadra de Avda Rivadavia, todas la líneas de colectivo, linea de subte A, zona comercial.<br><br><br><br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física LEY 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.",Departamento,Venta,"Superficie 52m2, Ambientes 2, Baños 1, Dormitorios 1, Sup. Cubierta 43m2, Antigüedad35 años",Balcón,,,,
966,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4754603,-34.5802144,Argentina,Capital Federal,Villa Urquiza,2.0,1.0,1.0,35.0,35.0,,USD,,"Triunvirato Al 3800 - Departamento en Venta en Villa Urquiza, CABA de 35 m2 con 1 dormitorio, 1 baño, a .","A NUEVO - FRENTE - BAJAS EXPENSAS - VILLA URQUIZA - LUMINOSO - VENTA 1 DORMITORIO - IDEAL INVERSION<br><br><br>***TODA RECICLADA A NUEVO ****<br><br><br>--ZONA<br>Villa URQUIZA&nbsp;&nbsp;<br><br><br>--UBICACION&nbsp;<br>a 100mts de Av de los Incas<br><br><br>--UNIDAD<br>35mts Totales y cubiertos aprox<br><br><br>--DISTRIBUCION<br>LIVING COMEDOR ...........................5mts x 3.5mts<br>BAÑO COMPLETO&nbsp; c/JACUZZI<br>COCINA con barra Americana<br>DORMITORIO ...............................3mts x 3mts<br>*Las medidas son aproximadas?<br><br><br>Expensas $4.000<br><br><br>--DETALLES da CATEGORIA<br>2 Aires Acondicionados frio/Calor<br>Termotanque y Cocina Eléctrica<br>Alarma y Caja de seguridad instaladas<br>Cableado de Internet, TV cable y teléfono de linea realizados<br>---TODOS LOS MEDIOS de TRANSPORTE&nbsp;<br>Colectivos: 71, 80, 87, 90, 93, 108, 111, 113, 123, 127, 133, 140, 176<br>Subtes (Metro): INCAS (Línea B)<br><br><br><br><br><br><br> <br><br>Consulta por esta propiedad AHORA.<br><br><br>VENDE y COMPRA con LEXINTON, inmobiliaria LIDER en realizar compra / venta simultanea.",Departamento,Venta,"Superficie 35m2, Ambientes 2, Baños 1, Dormitorios 1, Sup. Cubierta 35m2, Antigüedad40 años, Cantidad de pisos 1","Aire Acondicionado, Alarma",,,,
967,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.46641179999999,-34.559219,Argentina,Capital Federal,Belgrano,3.0,2.0,1.0,65.13,65.13,,USD,,"Av. Crámer 2700 - Departamento en Venta en Belgrano, CABA de 65.13 m2 con 2 dormitorios, 1 baño, a .","Descripción básica: <br>- Departamento 3 ambientes contra frente en Belgrano.<br>- Impecable estado.<br>- Muy Luminoso.<br><br><br>Superficies:<br>- Cubierta: 60,13.<br>- Semi Cubierta: 5.<br>- Total: 65,13.<br><br>Distribución de ambientes: <br><br>- Departamento ubicado en el piso 2. <br>- Dentro de la propiedad accedemos al living comedor que tiene pisos plastificados, un hogar, y se accede al balcón.<br>- Cocina independiente de amplia dimensión reciclada a nueva.<br>- Baño completo reciclado a nuevo.<br>- Termotanque.<br>- Puerta blindada.<br>- 2 habitaciones con placar empotrado, estufa de tiro balanceado y ventilador de techo.<br>- Se encuentra en excelente estado.<br><br>Descripción del edificio: <br>- 40 años de antigüedad <br>- Edificio de 8 pisos. <br>- 3 unidades por piso.<br>- 2 ascensores.<br><br>Gastos: <br>- Expensas: $8.000.<br> <br>Entrega:<br>- Entrega AD referéndum de compra.<br>- Actualmente habitado.<br>- La documentación de la propiedad está en condiciones para la compraventa. <br><br>Otros aspectos a destacar de la propiedad:<br>-La propiedad se encuentra en excelente estado ya que fue refaccionada, se encuentra a un ubicación estratégica y posee muy buena luminosidad en todos los ambientes durante todo el día.<br><br>Accesibilidad:<br>- Colectivos: 19, 41, 67, 107, 114, 133, 151, 169<br><br>Descripción del barrio:<br>- La propiedad se encuentra en el barrio de Belgrano, que pertenece a la comuna 13 de la ciudad de Buenos Aires, muy cercana a las Avenidas Congreso, Dr. Ricardo Balbín, Monroe, Libertador.<br><br><br>------<br> “No accesible para personas con movilidad reducida - Ley 5.115 de la C.A.B.A.”<br><br>Todas las propiedades publicadas en el perfil de ****** se encuentran a cargo de un profesional matriculado. La intermediación y la conclusión de las operaciones vinculadas a la presente publicación serán realizadas exclusivamente por la firma: <br>LAMAC ****** PREMIUM S.A.U. (C.U.I.T. N° 33-71728445-9).<br>Corredora responsable: Carina Soledad Becchio - Matrícula: CUCICBA 5424.",Departamento,Venta,"Superficie 65.13m2, Ambientes 3, Baños 1, Dormitorios 2, Sup. Cubierta 60.13m2, Apto profesionalSí, Antigüedad42 años, Cantidad de pisos 8, Departamentos por piso 3","Balcón, Terraza","Gas, Luz",,,
968,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.36347230000001,-34.6336058,Argentina,Capital Federal,Boca,3.0,3.0,1.0,82.0,82.0,,USD,,"Palos Al 200 - PH en Venta en Boca, CABA de 82 m2 con 3 dormitorios, 1 baño, a .","Se trata de un 3 ambientes con patio mas un entrepiso ganado, y con la posibilidad de ganar mas entrepisos.- Super luminoso.-<br>Aire frio calor- picos de gas para estufas.Tanque propio de agua.-<br>APTO CREDITO BANCARIO",PH,Venta,"Superficie 82m2, Ambientes 3, Baños 1, Dormitorios 3, Sup. Cubierta 68m2, Antigüedad70 años",Aire Acondicionado,"Gas, Luz",,,
969,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.443765,-34.6082006,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,42.82,42.82,,USD,,"Valentin Virasoro Al 1000 - Departamento en Venta en Caballito, CABA de 42.82 m2 con 1 dormitorio, 1 baño, a .","En excelente ubicación, edificio en esquina, Diaz Vélez y Valentín Virasoro, super luminoso y ventilado, amplio y funcional, a metros de Cid Campeador, Avda. Ángel Gallardo, colectivos, zona comercial, consta de living comedor, dormitorio, cocina y baño completo, lavadero, balcón, muy alegre y luminoso.<br><br><br><br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física LEY 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.",Departamento,Venta,"Superficie 42.82m2, Ambientes 2, Baños 1, Dormitorios 1, Sup. Cubierta 37.82m2, Antigüedad45 años",Balcón,,,,
970,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4441632,-34.6160406,Argentina,Capital Federal,Caballito,4.0,3.0,1.0,97.72,97.72,,USD,,"Neuquen Al 800 - Departamento en Venta en Caballito, CABA de 97.72 m2 con 3 dormitorios, 1 baño, a .","Semipiso al frente con balcón corrido,&nbsp; cómodo departamento de 4 ambientes con dependencias,&nbsp; lavadero cubierto, luminoso y funcional,&nbsp; muy buena ubicación,&nbsp; calle Neuquén al 800 entre Rojas y Nicolás Repetto.<br><br><br><br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física LEY 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.",Departamento,Venta,"Superficie 97.72m2, Ambientes 4, Baños 1, Dormitorios 3, Toilette 1, Sup. Cubierta 90m2, Antigüedad45 años",Balcón,,,,
971,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4566864,-34.5620844,Argentina,Capital Federal,Belgrano,6.0,4.0,4.0,300.0,300.0,,USD,,"Departamento En Venta En Belgrano Forum - Departamento en Venta en Belgrano, CABA de 300 m2 con 4 dormitorios, 4 baños, a .000.","SEMIPISO en VENTA CON O SIN MUEBLES <br>SE DESTACA POR SU UBICACION ESTRATEGICA, ESTILO, CALIDAD CONSTRUCTIVA Y VISTAS.<br><br>Por pallier privado se accede a una planta que impacta por su espacialidad, luminosidad y vistas, <br>Living de muy buen tamaño. Comedor en esquina con vista panoramica a la Ciudad de Buenos Aires y Rio<br>Toillete. Importante cocina funcional, con Isla y 2 bachas. <br>Master suite, 2 suites Juniors, escritorio ( o posibilidad de 4to dormitorio)<br>Dependencia de Servicio<br>Baulera<br>4 cocheras<br><br>Sistema de aire acondicionado VRV frío-calor<br>Aberturas exteriores de piso a techo DVH. Cortinas eléctricas<br>Anafe eléctrico, horno eléctrico y campana de extracción de acero inoxidable<br><br>Pileta cubierta de 25m de largo<br>Pileta descubierta con zona para niños<br>Cancha de tenis cubierta<br>Cancha de tenis descubierta<br>S.U.M con acceso independiente<br>Salones exclusivos para niños y adolescentes<br>Sector de parrillas<br>Área de juegos infantiles<br>Fitness Center con vestuarios y sauna<br>Circuito cerrado de TV<br>Vigilancia 24 hs<br>Laundry<br>Bauleras<br>Grupo electrógeno sectorizado en áreas comunes<br>Internet inalámbrico en áreas comunes<br>Bicicletero",Departamento,Venta,"Superficie 300m2, Ambientes 6, Baños 4, Cocheras 4, Dormitorios 4, Toilette 1, Sup. Cubierta 300m2, Cantidad de pisos 1","Seguridad, Aire Acondicionado, SUM, Laundry, Alarma, Gimnasio","Gas, Luz",,,
972,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4468101,-34.5507342,Argentina,Capital Federal,Belgrano,1.0,,1.0,40.76,40.76,,USD,,"Monroe Al 1100 - Departamento en Venta en Belgrano, CABA de 40.76 m2, 1 baño, a .","Excelente monoambiente al frente, muy luminoso!<br>Ubicado en el bajo de Belgrano, sobre Av. Monroe a pocas cuadras de Av. del Libertador.<br><br>Edificio Full amenities, seguridad 24hs, Piscina, Parrilla, Gimnasio, Lounge, SUM.<br>Muy buena calidad de terminaciones, Cocina integrada, un baño completo.<br>Unidad con cochera.",Departamento,Venta,"Superficie 40.76m2, Ambientes 1, Baños 1, Cocheras 1, Sup. Cubierta 38m2","Pileta, SUM, Gimnasio",,,,
